GeographyId,LangIsoCode,RegionId,GeographyCode,GeographyName,GeographyFQName,GeographyLevel,GeographyActive,RecordCreation,RecordSync,RecordUpdate
0001100005,spa,"",25053,"Arbeláez","Cundinamarca/Arbeláez",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:51+00:00
0001100006,spa,"",25086,"Beltrán","Cundinamarca/Beltrán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:51+00:00
0001100007,spa,"",25095,Bituima,Cundinamarca/Bituima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:51+00:00
0001100008,spa,"",25099,"Bojacá","Cundinamarca/Bojacá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:51+00:00
0001100009,spa,"",25120,Cabrera,Cundinamarca/Cabrera,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:52+00:00
0001100010,spa,"",25123,Cachipay,Cundinamarca/Cachipay,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:52+00:00
0001100011,spa,"",25126,"Cajicá","Cundinamarca/Cajicá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:52+00:00
0001100012,spa,"",25148,"Caparrapí","Cundinamarca/Caparrapí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:52+00:00
0001100013,spa,"",25151,Caqueza,Cundinamarca/Caqueza,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:52+00:00
0001100014,spa,"",25154,"Carmen de Carupa","Cundinamarca/Carmen de Carupa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:53+00:00
0001100015,spa,"",25168,"Chaguaní","Cundinamarca/Chaguaní",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:53+00:00
0001100016,spa,"",25175,"Chía","Cundinamarca/Chía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:53+00:00
0001100017,spa,"",25178,Chipaque,Cundinamarca/Chipaque,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:54+00:00
0001100018,spa,"",25181,"Choachí","Cundinamarca/Choachí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:54+00:00
0001100019,spa,"",25183,"Chocontá","Cundinamarca/Chocontá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:54+00:00
0001100020,spa,"",25200,Cogua,Cundinamarca/Cogua,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:54+00:00
0001100021,spa,"",25214,Cota,Cundinamarca/Cota,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:55+00:00
0001100022,spa,"",25224,"Cucunbá","Cundinamarca/Cucunbá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:55+00:00
0001100023,spa,"",25245,"El Colegio","Cundinamarca/El Colegio",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:55+00:00
0001100024,spa,"",25258,"El Peñón","Cundinamarca/El Peñón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:56+00:00
0001100025,spa,"",25260,"El Rosal","Cundinamarca/El Rosal",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:56+00:00
0001100026,spa,"",25269,Facatativa,Cundinamarca/Facatativa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:56+00:00
0001100027,spa,"",25279,Fomeque,Cundinamarca/Fomeque,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100028,spa,"",25281,Fosca,Cundinamarca/Fosca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100029,spa,"",25286,Funza,Cundinamarca/Funza,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100030,spa,"",25288,"Fúquene","Cundinamarca/Fúquene",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100031,spa,"",25290,"Fusagasugá","Cundinamarca/Fusagasugá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100032,spa,"",25293,"Gachalá","Cundinamarca/Gachalá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100033,spa,"",25295,"Gachancipá","Cundinamarca/Gachancipá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100034,spa,"",25297,"Cachetá","Cundinamarca/Cachetá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100035,spa,"",25299,Gama,Cundinamarca/Gama,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100036,spa,"",25307,Girardot,Cundinamarca/Girardot,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:57+00:00
0001100037,spa,"",25317,"Guachetá","Cundinamarca/Guachetá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100038,spa,"",25320,Guaduas,Cundinamarca/Guaduas,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100039,spa,"",25322,Guasca,Cundinamarca/Guasca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100040,spa,"",25324,"Guataquí","Cundinamarca/Guataquí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100041,spa,"",25326,Guatavita,Cundinamarca/Guatavita,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100042,spa,"",25328,"Guayabal de Siquima","Cundinamarca/Guayabal de Siquima",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100043,spa,"",25335,Guayabetal,Cundinamarca/Guayabetal,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100044,spa,"",25339,"Gutiérrez","Cundinamarca/Gutiérrez",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:58+00:00
0001100045,spa,"",25368,"Jerusalén","Cundinamarca/Jerusalén",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:59+00:00
0001100046,spa,"",25372,"Junín","Cundinamarca/Junín",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:59+00:00
0001100047,spa,"",25377,"La Calera","Cundinamarca/La Calera",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:59+00:00
0001100048,spa,"",25386,"La Mesa","Cundinamarca/La Mesa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:59+00:00
0001100049,spa,"",25394,"La Palma","Cundinamarca/La Palma",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:54:59+00:00
0001100050,spa,"",25398,"La Peña","Cundinamarca/La Peña",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:00+00:00
0001100051,spa,"",25402,"La Vega","Cundinamarca/La Vega",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:00+00:00
0001100052,spa,"",25407,Lenguazaque,Cundinamarca/Lenguazaque,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:00+00:00
0001100053,spa,"",25426,Macheta,Cundinamarca/Macheta,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:00+00:00
0001100054,spa,"",25430,Madrid,Cundinamarca/Madrid,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:00+00:00
0001100055,spa,"",25436,Manta,Cundinamarca/Manta,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:00+00:00
0001100056,spa,"",25438,Medina,Cundinamarca/Medina,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:01+00:00
0001100057,spa,"",25473,Mosquera,Cundinamarca/Mosquera,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:01+00:00
0001100058,spa,"",25483,"Nariño","Cundinamarca/Nariño",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:01+00:00
0001100059,spa,"",25486,"Nemocón","Cundinamarca/Nemocón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:02+00:00
0001100060,spa,"",25488,Nilo,Cundinamarca/Nilo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:03+00:00
0001100061,spa,"",25489,Nimaima,Cundinamarca/Nimaima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:03+00:00
0001100062,spa,"",25491,Nocaima,Cundinamarca/Nocaima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:04+00:00
0001100063,spa,"",25506,Venecia,Cundinamarca/Venecia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:04+00:00
0001100064,spa,"",25513,Pacho,Cundinamarca/Pacho,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:04+00:00
0001100065,spa,"",25518,Paime,Cundinamarca/Paime,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:05+00:00
0001100066,spa,"",25524,Pandi,Cundinamarca/Pandi,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:05+00:00
0001100067,spa,"",25530,Paratebueno,Cundinamarca/Paratebueno,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:05+00:00
0001100068,spa,"",25535,Pasca,Cundinamarca/Pasca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:06+00:00
0001100069,spa,"",25572,"Puerto Salgar","Cundinamarca/Puerto Salgar",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:06+00:00
0001100070,spa,"",25580,"Pulí","Cundinamarca/Pulí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:06+00:00
0001100071,spa,"",25592,Quebradanegra,Cundinamarca/Quebradanegra,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:06+00:00
0001100072,spa,"",25594,Quetame,Cundinamarca/Quetame,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:07+00:00
0001100073,spa,"",25596,Quiple,Cundinamarca/Quiple,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:07+00:00
0001100074,spa,"",25599,Apulo,Cundinamarca/Apulo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:07+00:00
0001100075,spa,"",25612,Ricaurte,Cundinamarca/Ricaurte,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:08+00:00
0001100076,spa,"",25645,"San Antonio del Tequendama","Cundinamarca/San Antonio del Tequendama",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:08+00:00
0001100077,spa,"",25649,"San Bernardo","Cundinamarca/San Bernardo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:09+00:00
0001100078,spa,"",25653,"San Cayetano","Cundinamarca/San Cayetano",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:09+00:00
0001100079,spa,"",25658,"San Francisco","Cundinamarca/San Francisco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:09+00:00
0001100080,spa,"",25662,"San Juan de Río Seco","Cundinamarca/San Juan de Río Seco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:09+00:00
0001100081,spa,"",25718,Sasaima,Cundinamarca/Sasaima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:10+00:00
0001100082,spa,"",25736,"Sesquilé","Cundinamarca/Sesquilé",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:10+00:00
0001100083,spa,"",25740,"Sibaté","Cundinamarca/Sibaté",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:10+00:00
0001100084,spa,"",25743,Silvania,Cundinamarca/Silvania,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:10+00:00
0001100085,spa,"",25745,Simijaca,Cundinamarca/Simijaca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:11+00:00
0001100086,spa,"",25754,Soacha,Cundinamarca/Soacha,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:11+00:00
0001100087,spa,"",25758,"Sopó","Cundinamarca/Sopó",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:11+00:00
0001100088,spa,"",25769,Subachoque,Cundinamarca/Subachoque,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:11+00:00
0001100089,spa,"",25772,Suesca,Cundinamarca/Suesca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:12+00:00
0001100090,spa,"",25777,"Supatá","Cundinamarca/Supatá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:12+00:00
0001100091,spa,"",25779,Susa,Cundinamarca/Susa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:12+00:00
0001100092,spa,"",25781,Sutatausa,Cundinamarca/Sutatausa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:12+00:00
0001100093,spa,"",25785,Tabio,Cundinamarca/Tabio,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:13+00:00
0001100094,spa,"",25793,Tausa,Cundinamarca/Tausa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:13+00:00
0001100095,spa,"",25797,Tena,Cundinamarca/Tena,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:13+00:00
0001100096,spa,"",25799,Tenjo,Cundinamarca/Tenjo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:14+00:00
0001100097,spa,"",25805,Tibacuy,Cundinamarca/Tibacuy,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:14+00:00
0001100098,spa,"",25807,Tibirita,Cundinamarca/Tibirita,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:14+00:00
0001100099,spa,"",25815,Tocaima,Cundinamarca/Tocaima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:14+00:00
0001100100,spa,"",25817,"Tocancipá","Cundinamarca/Tocancipá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:15+00:00
0001100101,spa,"",25823,"Topaipí","Cundinamarca/Topaipí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:15+00:00
0001100102,spa,"",25839,"Ubalá","Cundinamarca/Ubalá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:15+00:00
0001100103,spa,"",25841,Ubaque,Cundinamarca/Ubaque,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:15+00:00
0001100104,spa,"",25843,"Villa de San Diego de Ubate","Cundinamarca/Villa de San Diego de Ubate",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:16+00:00
0001100105,spa,"",25845,Une,Cundinamarca/Une,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:16+00:00
0001100106,spa,"",25851,"Útica","Cundinamarca/Útica",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:16+00:00
0001100107,spa,"",25862,Vergara,Cundinamarca/Vergara,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:16+00:00
0001100108,spa,"",25867,"Vianí","Cundinamarca/Vianí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:17+00:00
0001100109,spa,"",25871,"Villagómez","Cundinamarca/Villagómez",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:17+00:00
0001100110,spa,"",25873,"Villapinzón","Cundinamarca/Villapinzón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:17+00:00
0001100111,spa,"",25875,Villeta,Cundinamarca/Villeta,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:17+00:00
0001100112,spa,"",25878,"Viotá","Cundinamarca/Viotá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:17+00:00
0001100113,spa,"",25885,"Yacopí","Cundinamarca/Yacopí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:21+00:00
0001100114,spa,"",25898,"Zipacón","Cundinamarca/Zipacón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:21+00:00
0001100115,spa,"",25899,"Zipaquirá","Cundinamarca/Zipaquirá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:21+00:00
0001200001,spa,"",27001,"Quibdó","Chocó/Quibdó",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:21+00:00
0001200002,spa,"",27006,"Acandí","Chocó/Acandí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200003,spa,"",27025,"Alto Baudó","Chocó/Alto Baudó",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200004,spa,"",27050,Atrato,"Chocó/Atrato",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200005,spa,"",27073,"Bagadó","Chocó/Bagadó",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200006,spa,"",27075,"Bahía Solano","Chocó/Bahía Solano",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200007,spa,"",27077,"Bajo Baudo","Chocó/Bajo Baudo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200009,spa,"",27099,"Bojayá","Chocó/Bojayá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200010,spa,"",27135,"El Cantón del San Pablo","Chocó/El Cantón del San Pablo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200011,spa,"",27150,"Carmen del Darién","Chocó/Carmen del Darién",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200012,spa,"",27160,"Cértegui","Chocó/Cértegui",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200013,spa,"",27205,Condoto,"Chocó/Condoto",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200014,spa,"",27245,"El Carmen de Atrato","Chocó/El Carmen de Atrato",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200015,spa,"",27250,"El Litoral de San Juan","Chocó/El Litoral de San Juan",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200016,spa,"",27361,Istmina,"Chocó/Istmina",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200017,spa,"",27372,"Juradó","Chocó/Juradó",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200018,spa,"",27413,"Lloró","Chocó/Lloró",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200019,spa,"",27425,"Medio Atrato","Chocó/Medio Atrato",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200020,spa,"",27430,"Medio Baudo","Chocó/Medio Baudo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200021,spa,"",27450,"Medio San Juan","Chocó/Medio San Juan",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200022,spa,"",27491,"Nóvita","Chocó/Nóvita",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200023,spa,"",27495,"Nuquí","Chocó/Nuquí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200024,spa,"",27580,"Río Iró","Chocó/Río Iró",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:22+00:00
0001200025,spa,"",27600,"Río Quito","Chocó/Río Quito",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:23+00:00
0001200026,spa,"",27615,Riosucio,"Chocó/Riosucio",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:23+00:00
0001200027,spa,"",27660,"San José del Palmar","Chocó/San José del Palmar",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:23+00:00
0001200028,spa,"",27745,"Sipí","Chocó/Sipí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001200029,spa,"",27787,"Tadó","Chocó/Tadó",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001200030,spa,"",27800,"Unguía","Chocó/Unguía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001200031,spa,"",27810,"Unión Panamericana","Chocó/Unión Panamericana",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300001,spa,"",41001,Neiva,Huila/Neiva,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300002,spa,"",41006,Acevedo,Huila/Acevedo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300003,spa,"",41013,Agrado,Huila/Agrado,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300004,spa,"",41016,Aipe,Huila/Aipe,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300005,spa,"",41020,Algeciras,Huila/Algeciras,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300006,spa,"",41026,Altamira,Huila/Altamira,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300007,spa,"",41078,Baraya,Huila/Baraya,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300008,spa,"",41132,Campoalegre,Huila/Campoalegre,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300009,spa,"",41206,Colombia,Huila/Colombia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300010,spa,"",41244,"Elías","Huila/Elías",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300011,spa,"",41298,"Garzón","Huila/Garzón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:24+00:00
0001300012,spa,"",41306,Gigante,Huila/Gigante,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300013,spa,"",41319,Guadalupe,Huila/Guadalupe,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300014,spa,"",41349,Hobo,Huila/Hobo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300015,spa,"",41357,Iquira,Huila/Iquira,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300016,spa,"",41359,Isnos,Huila/Isnos,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300017,spa,"",41378,"La Argentina","Huila/La Argentina",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300018,spa,"",41396,"La Plata","Huila/La Plata",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300019,spa,"",41483,"Nátaga","Huila/Nátaga",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300020,spa,"",41503,Oporapa,Huila/Oporapa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300021,spa,"",41518,Paicol,Huila/Paicol,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:25+00:00
0001300022,spa,"",41524,Palermo,Huila/Palermo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300023,spa,"",41530,Palestina,Huila/Palestina,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300024,spa,"",41548,Pital,Huila/Pital,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300025,spa,"",41551,Pitalito,Huila/Pitalito,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300026,spa,"",41615,Rivera,Huila/Rivera,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300027,spa,"",41660,Saladoblanco,Huila/Saladoblanco,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300028,spa,"",41668,"San Agustín","Huila/San Agustín",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300029,spa,"",41676,"Santa María","Huila/Santa María",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300030,spa,"",41770,Suaza,Huila/Suaza,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300031,spa,"",41791,Tarqui,Huila/Tarqui,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
0001300032,spa,"",41797,Tesalia,Huila/Tesalia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:26+00:00
